timestamp,totalCpuUsage,appUsage,core0_enabled,core1_enabled,core2_enabled,core3_enabled,core4_enabled,core5_enabled,core6_enabled,core7_enabled,core0,core1,core2,core3,core4,core5,core6,core7
29205,12.48602,10.82393,true,true,true,true,true,true,true,true,1586000.0,1586000.0,1586000.0,1586000.0,847200.0,847200.0,847200.0,847200.0
29405,19.76543,11.58319,true,true,true,true,true,true,true,true,1586000.0,1586000.0,1586000.0,1586000.0,848150.0,848150.0,848150.0,848150.0
29605,21.23585,10.9877,true,true,true,true,true,true,true,true,1586000.0,1586000.0,1586000.0,1586000.0,869550.0,869550.0,869550.0,869550.0
29805,18.79873,11.27924,true,true,true,true,true,true,true,true,1586000.0,1586000.0,1586000.0,1586000.0,873720.0,873720.0,873720.0,873720.0
30005,21.44875,10.72438,true,true,true,true,true,true,true,true,1586000.0,1586000.0,1586000.0,1586000.0,949866.7,949866.7,949866.7,949866.7
30205,15.51497,9.58277,true,true,true,true,true,true,true,true,1586000.0,1586000.0,1586000.0,1586000.0,831250.0,831250.0,831250.0,831250.0
30405,28.68359,9.79264,true,true,true,true,true,true,true,true,1586000.0,1586000.0,1586000.0,1586000.0,546000.0,546000.0,546000.0,546000.0
30605,13.79872,10.75634,true,true,true,true,true,true,true,true,1586000.0,1586000.0,1586000.0,1586000.0,745473.7,745473.7,745473.7,745473.7
30806,23.79829,11.24544,true,true,true,true,true,true,true,true,1586000.0,1586000.0,1586000.0,1586000.0,925800.0,925800.0,925800.0,925800.0
31006,18.7424,8.61662,true,true,true,true,true,true,true,true,1586000.0,1586000.0,1586000.0,1586000.0,639600.0,639600.0,639600.0,639600.0
31206,17.09158,12.20546,true,true,true,true,true,true,true,true,1586000.0,1586000.0,1586000.0,1586000.0,817600.0,817600.0,817600.0,817600.0
31406,14.68526,11.01395,true,true,true,true,true,true,true,true,1586000.0,1586000.0,1586000.0,1586000.0,1025900.0,1025900.0,1025900.0,1025900.0
31606,12.71402,11.39439,true,true,true,true,true,true,true,true,1586000.0,1586000.0,1586000.0,1586000.0,928950.0,928950.0,928950.0,928950.0
31807,27.18513,10.01558,true,true,true,true,true,true,true,true,1586000.0,1586000.0,1586000.0,1586000.0,864782.6,864782.6,864782.6,864782.6
32008,9.14418,10.80135,true,true,true,true,true,true,true,true,1586000.0,1586000.0,1586000.0,1586000.0,1057058.9,1057058.9,1057058.9,1057058.9
32209,14.26229,10.81967,true,true,true,true,true,true,true,true,1586000.0,1586000.0,1586000.0,1586000.0,941200.0,941200.0,941200.0,941200.0
32409,22.63139,8.68697,true,true,true,true,true,true,true,true,1586000.0,1586000.0,1586000.0,1586000.0,604600.0,604600.0,604600.0,601809.5
32609,12.78286,8.24701,true,true,true,true,true,true,true,true,1586000.0,1586000.0,1586000.0,1586000.0,546000.0,546000.0,546000.0,546000.0
32810,28.31283,8.5708,true,true,true,true,true,true,true,true,1586000.0,1586000.0,1586000.0,1586000.0,546000.0,546000.0,546000.0,546000.0
33010,14.25066,10.67533,true,true,true,true,true,true,true,true,1586000.0,1586000.0,1586000.0,1586000.0,740181.8,740181.8,740181.8,740181.8
33210,16.15288,12.11466,true,true,true,true,true,true,true,true,1586000.0,1586000.0,1586000.0,1586000.0,911800.0,911800.0,911800.0,911800.0
33410,19.5196,11.15406,true,true,true,true,true,true,true,true,1586000.0,1586000.0,1586000.0,1586000.0,875904.75,875904.75,875904.75,875904.75
33610,8.5708,10.81085,true,true,true,true,true,true,true,true,1586000.0,1586000.0,1586000.0,1586000.0,876789.5,876789.5,876789.5,876789.5
33810,18.95933,11.33136,true,true,true,true,true,true,true,true,1586000.0,1586000.0,1586000.0,1586000.0,1049826.1,1049826.1,1049826.1,1049826.1
34010,12.41054,11.78086,true,true,true,true,true,true,true,true,1586000.0,1586000.0,1586000.0,1586000.0,874117.6,874117.6,874117.6,874117.6
34210,16.19868,10.85007,true,true,true,true,true,true,true,true,1586000.0,1586000.0,1586000.0,1586000.0,948300.0,948300.0,948300.0,948300.0
34410,13.32017,11.66728,true,true,true,true,true,true,true,true,1586000.0,1586000.0,1586000.0,1586000.0,850400.0,850400.0,850400.0,850400.0
34610,23.17969,11.18895,true,true,true,true,true,true,true,true,1586000.0,1586000.0,1586000.0,1586000.0,1067400.0,1067400.0,1067400.0,1067400.0
34810,18.5469,11.38714,true,true,true,true,true,true,true,true,1586000.0,1586000.0,1586000.0,1586000.0,994000.0,994000.0,994000.0,994000.0
35010,18.24069,11.76145,true,true,true,true,true,true,true,true,1586000.0,1586000.0,1586000.0,1586000.0,752882.4,752882.4,752882.4,752882.4
35210,16.67373,11.57898,true,true,true,true,true,true,true,true,1586000.0,1586000.0,1586000.0,1586000.0,808700.0,808700.0,808700.0,808700.0
35410,19.24796,12.66715,true,true,true,true,true,true,true,true,1586000.0,1586000.0,1586000.0,1586000.0,889100.0,889100.0,889100.0,889100.0
35610,11.92938,10.74305,true,true,true,true,true,true,true,true,1586000.0,1586000.0,1586000.0,1586000.0,643200.0,643200.0,643200.0,643200.0
35811,13.24497,9.84651,true,true,true,true,true,true,true,true,1586000.0,1586000.0,1586000.0,1586000.0,546000.0,546000.0,546000.0,546000.0
36011,15.0482,12.86591,true,true,true,true,true,true,true,true,1586000.0,1586000.0,1586000.0,1586000.0,1025882.4,1025882.4,1025882.4,1025882.4
36211,16.03833,11.93478,true,true,true,true,true,true,true,true,1586000.0,1586000.0,1586000.0,1586000.0,981700.0,981700.0,981700.0,981700.0
36411,13.27138,12.22612,true,true,true,true,true,true,true,true,1586000.0,1586000.0,1586000.0,1586000.0,967100.0,967100.0,967100.0,967100.0
36611,18.52691,11.38204,true,true,true,true,true,true,true,true,1586000.0,1586000.0,1586000.0,1586000.0,990500.0,990500.0,990500.0,990500.0
36811,21.52825,11.0575,true,true,true,true,true,true,true,true,1586000.0,1586000.0,1586000.0,1586000.0,914956.5,914956.5,914956.5,914956.5
37011,27.40337,11.25341,true,true,true,true,true,true,true,true,1586000.0,1586000.0,1586000.0,1586000.0,912705.9,912705.9,912705.9,912705.9
